id,cisi,region,site,area-section,block-house,room-grid,excavation-idno,time,period,phase,depth,boss,material,color,shape,cross-section,preservation,symbol,cult,type,sides,condition,complete,dir.,class,text length,signs,h,v,th,horizontal(mm),vertical(mm),thickness(mm),text,sanskrit,translation,notes
1155.1,H-100,Inter-Riverine,Harappa,FTrench I,--,-M11/6,3130258,Period 3C-3,-,Stratum II,-5.5 ft,PBCF,Clay,Brown,square,rectangular,complete,None,None,SEAL:S,1,Poor,N,R/L,??,5,3,1.05,1.0,,26.7,25.4,8 - 14,+520-031-000-002-000+
1156.1,H-1001,Inter-Riverine,Harappa,--,--,--,H88-1101,-,-,-,- -,-,Clay,-,-,-,fragment,None,None,POT:T:g,2,Poor,N,-,??,2+?,1,,,,0,0,0,]000-740[
1156.2,H-1001,Inter-Riverine,Harappa,--,--,--,H88-1101,-,-,-,- -,-,Clay,-,-,-,fragment,None,None,POT:T:g,2,Poor,N,-,??,2+?,0,,,,0,0,0,]000-000[
1157.1,H-1003,Inter-Riverine,Harappa,--,--,--,H88-1183,-,-,-,- -,-,Clay,-,-,-,fragment,None,None,POT:T:g,1,Poor,N,-,??,3+?,1,,,,0,0,0,]090-000-000[
1158.1,H-1005,Inter-Riverine,Harappa,--,--,--,H88-979,-,-,-,- -,-,Clay,-,-,-,fragment,None,None,POT:T:g,1,Poor,Y,R/L,SC,4,4,,,,0,0,0,+748-530-323-316+,kaMsam,"The (Soma) cup[AV]"
1159.1,H-1007,Inter-Riverine,Harappa,--,--,--,H89-1420,-,-,-,- -,-,Clay,Black,-,-,fragment,None,None,POT:T:p,1,Poor,N,-,??,2+?,1,,,,0,0,0,+220-000[
1160.1,H-1009,Inter-Riverine,Harappa,--,--,--,H86-05,-,-,-,- -,-,-,-,-,-,fragment,None,None,BNGL,1,Poor,Y,NR,TS,1,1,,,,0,0,0,+840+,ref:159.1
1161.1,H-101,Inter-Riverine,Harappa,--,--,--,13692,-,-,-,- -,PBBG,-,-,square,-,complete,None,None,SEAL:S,1,Good,Y,L/R,SS,3,3,,,,15,16,0,+740-760-440+,parRa,leaf[RV]
1162.1,H-1010,Inter-Riverine,Harappa,--,--,--,H86-06,-,-,-,- -,-,-,-,-,-,fragment,None,None,BNGL,1,Poor,N,-,??,2,1,,,,0,0,0,+790-000+
1163.1,H-1012,Inter-Riverine,Harappa,--,--,--,HM 536,-,-,-,- -,-,-,-,circular,cylindrical,complete,None,None,MISC,1,Good,Y,NR,TS,1,1,,,,0,0,0,+840+,ref:159.1
1164.1,H-1014,Inter-Riverine,Harappa,--,--,--,H87-609,-,-,-,- -,-,-,-,-,-,chipped,None,None,MISC,1,Poor,Y,R/L,IM,4,4,,,,0,0,0,+407-016-013-861+,raTa-sara,"Moving[Pāṇ] by chariot[RV](various deities)"
1165.1,H-1016,Inter-Riverine,Harappa,--,--,--,H87-318,-,-,-,- -,-,Bone,-,-,-,complete,None,None,ROD,1,Poor,Y,NR,TS,1,1,,,,0,0,0,+455+,ref:34.1
1166.1,H-1017,Inter-Riverine,Harappa,--,--,--,11794,-,-,-,- -,-,Ivory,-,-,-,fragment,Bult,None,ROD,1,Poor,Y,R/L,SS,3,3,,,,0,0,0,+556-060-550+,aSma-asa,"O one who shines[√अस् अच्] in the heavens[RV](Surya)"
1167.1,H-1019,Inter-Riverine,Harappa,--,--,--,13282,-,-,-,- -,PN,-,-,square,-,complete,Othr,None,BEAD,1,Poor,Y,NR,NU,1,1,,,,0,0,0,+033+,ref:337.1
1168.1,H-102,Inter-Riverine,Harappa,--,--,--,13341,-,-,-,- -,PBRFI,-,-,square,-,complete,Bull1:W,SAN,SEAL:S,2,Good,Y,R/L,SS,2,2,,,,29,28,8 - 14,+741-861+,ref:57.1
1168.2,H-102,Inter-Riverine,Harappa,--,--,--,13341,-,-,-,- -,PBRFI,-,-,square,-,complete,Bull1:W,SAN,SEAL:S,2,Good,Y,R/L,LP,5,5,,,,29,28,8 - 14,+740-630-240-741-861+,raRa-mattam,"The roaring[RV] joyous one[AV]"
1169.1,H-103,Inter-Riverine,Harappa,AB-,--,-R24/12,2789254,-,-,-,-6.0 ft,NN,Steatite,Blue,square,-,complete,None,None,SEAL:S,1,Fair,Y,R/L,3L,10,10,1.5,1.5,,38.1,38.1,0,+159-097/520-033-705/740-717-220-415-806+,hata-madana aYjan Aya[m],O Kāmā—killer; shining arrival,RV 10.121.6  When over them the risen Sun is shining
1170.1,H-129,Inter-Riverine,Harappa,F-,--,--,Ab130269,Period 3C-3,-,Stratum II,-3.0 ft,PN,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,LP,10,10,2.45,0.6,,62.2,15.2,10 - 14,+409-061-740-235-220-031-002-861-244-165+,Basa-rava-ama A-maMtra,do invite; O powerful shining Roarer,RV 6.50.4 This day invited the Sons of Rudra
1171.1,H-130,Inter-Riverine,Harappa,--,--,--,12889,-,-,-,- -,-,-,-,rectangular,-,complete,None,None,SEAL:R,1,Fair,Y,R/L,LP,12,12,,,,60,16,0,+409-032-845-033-705-231-806-002-595-812-125-717+,dadA tava vaSam aYja-dahra,Grant us your power; O Shining fire,RV 1.36.11 Agni we extol: his powers shine out preeminent
1172.1,H-131,Inter-Riverine,Harappa,AB-,--,-Q23/20,7354271,-,-,-,-6.25 ft,PN,Steatite,White,cuboid-convex,plano-convex,fragment,None,None,SEAL:R,1,Poor,N,R/L,??,13,12,,0.75,,0,19.1,7 - 15,+740-032-840-233-240-033-706-055-002-595-575-794-000+
1173.1,H-132,Inter-Riverine,Harappa,--,--,--,12881,-,-,-,- -,-,-,-,rectangular,-,complete,None,None,SEAL:R,1,Fine,Y,R/L,MS,9,9,,,,54,15,0,+154-806-471-407-845-740-233-231-798+,asama-mandra-kzaya,unequalled[RV] roaring[Br] destroyer[Mbh]
1174.1,H-133,Inter-Riverine,Harappa,FTrench IV+V,--,-I13/7,8360261,Period 3C-4,-,Stratum I,-2.0 ft,PN,Steatite,Blue,cuboid-convex,plano-convex,slightly chipped,None,None,SEAL:R,1,Fair,Y,R/L,LP,7,7,2.0,0.7,,50.8,17.8,4 - 10,+740-554-220-415-798-060-692+,kam-masta-mAsam,"Beautiful[TS] moon[Siddh] in the head[Dhūrtas](Shiva)"
1175.1,H-134,Inter-Riverine,Harappa,F-,--,--,5436264,Period 3C-2,-,Stratum III,-5.0 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,LP,7,7,1.6,0.7,,40.6,17.8,0,+740-405-590-220-003-002-861+,rava jama varAn,"O Roarer[√रु] O Wanderer[√जम्], blessings(for me)"
1176.1,H-135,Inter-Riverine,Harappa,FTrench I,--,-M11/15,114270,Period 3C-2,-,Stratum III,-5.67 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,LP,6,6,1.65,0.65,,41.9,16.5,0,+740-773-231-806-002-861+,ravas-amatram,"The mighty[RV] roar[RV]"
1177.1,H-136,Inter-Riverine,Harappa,AB-,--,--,D38288,Period 3C-3,-,Stratum III,-8.0 ft,PN,Steatite,White,cuboid-convex,plano-convex,fragment,None,None,SEAL:R,1,Poor,N,R/L,??,6+?,5,2.3,0.65,,58.4,16.5,4 - 11,+405-585-033-705-235-000[,maYjaBara,shine[√मञ्ज्] bestower[RV]
1178.1,H-137,Inter-Riverine,Harappa,--,--,--,13487,-,-,-,- -,-,-,-,rectangular,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,LP,8,8,,,,39,14,0,+740-443-388-033-705-233-002-817+,rava mAYja-vapan,"O roarer[√रु] the sound[√मञ्ज्] bestrewing one[√वप्]"
1179.1,H-138,Inter-Riverine,Harappa,--,--,--,13737,-,-,-,- -,-,-,-,rectangular,plano-convex,complete,None,None,SEAL:R,1,Poor,Y,R/L,SS,2,2,,,,23,16,10,+740-388+,vana,"O Roarer/Killer[√वन् अच्]"
1180.1,H-139,Inter-Riverine,Harappa,AB-,--,-P24/6,5542267,Period 3C-3,-,Stratum III,-6.0 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,SC,3,3,1.2,0.6,,30.5,15.2,0,+368-861-503+,araRa,foreign[RV]
1181.1,H-140,Inter-Riverine,Harappa,FGranery,--,-K8/5,4058268,Period 3C-4,-,Stratum I,-3.0 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,IT,5,5,1.15,0.55,,29.2,14,0,+740-384-032-002-817+,rava-saBAm,"The Roarer's[√रु अच्] council[AV]"
1182.1,H-141,Inter-Riverine,Harappa,F-,-Trench Ab,--,Ab553274,Period 3C-2,-,Stratum III,-7.0 ft,-,Steatite,Black,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,LC,8,8,1.05,0.55,,26.7,14,0,+405-032-900-003-070-002-233-235+,amam vamajA-hara[m],"The powerful[RV] bringer[√हृ] of Gangā(vamajā =emitter's daughter=Gangā)"
1183.1,H-142,Inter-Riverine,Harappa,AB-,-Pit I,--,PI-2272,Period 4,-,Stratum I,-1.67 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fair,Y,R/L,SP,6,6,1.4,0.55,,35.6,14,0,+740-267-811-832-060-692+,kam tamrAtAna,pleasant[TS] spreading[RV] redness[RV]  
1184.1,H-143,Inter-Riverine,Harappa,Cemetery R 37-,--,--,XXXI-21,-,-,-,- -,-,Terracotta,-,rectangular,-,complete,None,None,SEAL:R,1,Good,Y,R/L,MS,7,7,,,,30,14,0,+154-806-469-001-740-877-032+,SaraRa-akzaya,"Indestructible[MBh] protection[RV]"
1185.1,H-144,Inter-Riverine,Harappa,AB-,--,-P24/8,2187280,Period 3C-2,-,Stratum IV,-9.0 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,SC,3,3,1.25,0.5,,31.8,12.7,0,+203-892-193+,aha-daSA,"day[RV] time[R]"
1186.1,H-145,Inter-Riverine,Harappa,--,--,--,13686,-,-,-,- -,PN,-,-,cuboid-convex,plano-convex,fragment,None,None,SEAL:R,1,Poor,?,R/L,UC,5+?,5,,,,0,14,3 - 9,]233-798-806-001-922+
1187.1,H-146,Inter-Riverine,Harappa,H-,--,--,H637628,Period 4,-,-,-3.42 ft,PB,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Poor,Y,R/L,SS,4,4,0.75,0.5,,19.1,12.7,0,+154-806-467-031+,akzaya,undecaying[BG]
1188.1,H-147,Inter-Riverine,Harappa,AB-,--,-P24/8,4703629,Period 3C-3,-,Stratum III,-7.0 ft,PB,Faience,Green,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,SS,3,3,0.85,0.5,,21.6,12.7,0,+740-840-013+,taqan,"O punisher[√तड् शतृ]"
1189.1,H-148,Inter-Riverine,Harappa,F-,--,--,4396285,Period 3C-1,-,Stratum IV,-7.75 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,MT,3,3,0.75,0.5,,19.1,12.7,0,+520-240-235+,ama-mana,"O mighty[RV] knowing[√मन् अच्] one"
1190.1,H-149,Inter-Riverine,Harappa,F-,-Trench Ab,--,Ab922275,Period 3B/C,-,-,- -,-,Steatite,Blue,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Poor,Y,R/L,LP,9,9,1.65,0.5,,41.9,12.7,0,+405-061-033-706-794-630-220-002-820+,ravam tuYja-tara,Roarer; the protector[Nir]
1191.1,H-150,Inter-Riverine,Harappa,FTrench I,--,-M11/11,21283,Period 3C-4,-,Stratum I,-1.75 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,SC,3,3,1.2,0.45,,30.5,11.4,0,+063-740-918+,dadadAnta,Given[RV 1.39.9] by pacified one[√दम् क्त]
1192.1,H-151,Inter-Riverine,Harappa,--,--,--,13418,-,-,-,- -,-,-,-,rectangular,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,IM,4,4,,,,26,13,0,+407-017-060-193+,aSma-hara,"O one who destroys[MBh] with the thunderbolt[RV]"
1193.1,H-152,Inter-Riverine,Harappa,--,--,--,600,-,-,-,- -,-,-,-,rectangular,plano-convex,complete,None,None,SEAL:R,1,Fair,Y,R/L,SS,3,3,,,,27,12,0,+154-806-468+,kzaya,dominion[RV]
1194.1,H-153,Inter-Riverine,Harappa,F-,--,--,12752627,Period 3B/C,-,-,-5.0 ft,PB,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,SC,3,3,0.95,0.48,,24.1,12.2,0,+064-706-140+,tAna-ra,"O roar[√तन् घञ्] giver[śiś]"
1195.1,H-154,Inter-Riverine,Harappa,FTrench IV+V,--,-I12/20,8350282,Period 3C-2,-,Stratum III,-5.33 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,MS,5,5,0.95,0.4,,24.1,10.2,0,+154-806-467-013-817+,raTa-kzaya,"Sitting on chariots[RV]"
1196.1,H-155,Inter-Riverine,Harappa,H-,--,-R32/18,H605630,Period 5A,-,Stratum II,-4.5 ft,PB,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,IT,6,6,0.9,0.4,,22.9,10.2,0,+740-176-001-367-861-216+,i arRasa,"Oh[Pāṇ] Agitated[RV] one"
1197.1,H-156,Inter-Riverine,Harappa,--,--,--,12784,-,-,-,- -,-,-,-,rectangular,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,SS,2,2,,,,21,11,0,+740-049+,ASAM,desires[AV] 
1198.1,H-157,Inter-Riverine,Harappa,F-,--,--,581284,Period 3B/C,-,-,-7.0 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,SS,3,3,0.85,0.4,,21.6,10.2,0,+154-615-503+,anya,inexhaustible[AV]
1199.1,H-158,Inter-Riverine,Harappa,H-,--,--,H80297,Period 4,-,-,-3.5 ft,-,Steatite,White,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fair,Y,R/L,MS,7,7,0.8,0.3,,20.3,7.6,0,+154-806-472-001-740-405-590+,vara anekasya,"O the best[Mbh] of the many[RV]"
1200.1,H-159,Inter-Riverine,Harappa,FTrench V,--,--,10420633,Period 3C-4,-,Stratum I,- -,PB,Steatite,Grey,cuboid-convex,plano-convex,fragment,None,None,SEAL:R,1,Poor,N,-,??,3+?,1,0.5,0.3,,0,7.6,1.8 - 3.9,]000-540-000+
1201.1,H-160,Inter-Riverine,Harappa,FTrench I,--,-M12/17,2630276,Period 3C-4,-,Stratum I,-11.42 ft,PN,Steatite,White,plano-convex,plano-convex,complete,None,None,SEAL:R,2,Good,Y,R/L,SS,4,4,0.85,0.4,,21.6,10.2,0,+400-154-806-468+,ref:592.1
1201.2,H-160,Inter-Riverine,Harappa,FTrench I,--,-M12/17,2630276,Period 3C-4,-,Stratum I,-11.42 ft,PN,Steatite,White,plano-convex,plano-convex,complete,None,None,SEAL:R,2,Good,Y,R/L,AN,2,2,0.85,0.4,,21.6,10.2,0,+090-017+,sA,"By the destroyer[√सो अच् ims]"
1202.1,-,Gujarat/Kutch,Kanmer,Central Area-,--,--,RIHN-Indus project170,Period 2A,IIa,-,- -,-,Clay,-,-,-,fragment,-,-,POT:T:p,1,Fair,?,R/L,UC,1+?,1,,,,0,0,0,]820[,ref:35.1
1203.1,H-162,Inter-Riverine,Harappa,FGranery,--,-I8/14,1259294,Period 3C-1,-,Stratum IV,-7.17 ft,PBSG,Steatite,White,cuboid,rectangular,chipped,None,None,SEAL:R,1,Poor,?,R/L,UC,4+?,4,1.0,0.58,,25.4,14.7,7.8 - 13.7,]303-353-165-510+
1204.1,H-164,Inter-Riverine,Harappa,F-,--,--,11442,Period 3B/C,-,-,-9.0 ft,NN,Steatite,Blue,rectangular,squarish,complete,None,None,SEAL:R,1,Poor,Y,R/L,SP,4,4,1.0,1.0,,25.4,25.4,0,+161-097-002-817+,ravAya,"for the Roarer[√रु अच्]"
1205.1,H-170,Inter-Riverine,Harappa,FGranery,--,-I21/1,8150701,Period 3C-1,-,Stratum IV,-6.42 ft,-,Faience,White,rectangular,rectangular,complete,Bull1,RAN,TAB:B,1,Fair,Y,-,SC,4,4,0.55,0.45,,14,11.4,0,+511-630-336-827+,tamaH-tana,"Destroyer[√तन् अच्] of darkness[RV]"
1206.1,H-171,Inter-Riverine,Harappa,F-,--,--,Af22312,Period 3B/C,-,-,-4.0 ft,-,Faience,Green,rectangular,rectangular,complete,Bull,None,TAB:B,1,Poor,Y,R/L,MT,4,4,1.05,0.6,,26.7,15.2,0,+740-176-798-231+,mahasam,"The might[RV]"
1207.1,H-172,Inter-Riverine,Harappa,Cemetery R 37-,--,--,XXXII-22,-,-,-,- -,-,Steatite,-,rectangular,-,complete,Gavi,None,TAB:B,1,Poor,Y,R/L,SC,5,5,,,,25,14.5,0,+712-840-400-740-440+,ref:776.1
1208.1,H-174,Inter-Riverine,Harappa,FGranery,--,-K8/5,4309338,Period 3C-3,-,Stratum II,-5.58 ft,-,Clay,Red,cylindrical,round,complete,Gavi,None,TAB:B,1,Fair,Y,R/L,SS,4,4,1.35,0.45,,34.3,0,0,+400-740-017-503+,ref:730.1
1209.1,H-175,Inter-Riverine,Harappa,F-,--,--,12721319,Period 3B/C,-,-,-2.42 ft,-,Clay,Red,cylindrical,round,complete,Anth,None,TAB:B,1,Fair,Y,R/L,LC,7,7,0.9,0.35,,22.9,0,0,+167-705-368-005-741-060-920+,damana-paRava[m],"Subduer's[MBh] drum[MBh]"
1210.1,H-176,Inter-Riverine,Harappa,FTrench VI,--,-O10/25,11466303,Period 3C-2,-,Stratum III,-7.42 ft,-,Clay,Red,rectangular,-,complete,Scene,None,TAB:B,1,Poor,Y,R/L,SS,2,2,1.9,0.58,,48.3,14.7,0,+740-821+,rarARa,"He roared[√रण् लिट् 1s]"
1211.1,H-177,Inter-Riverine,Harappa,G-,--,--,G107316,-,-,-,-3.5 ft,-,Faience,Yellow,rectangular,plano-convex,complete,Scene,None,TAB:B,1,Fair,Y,R/L,SP,7,7,1.0,0.5,,25.4,12.7,0,+700-033-151-706-031-002-817+,ravARa yajan,"Roaring[√रु MBh], sacrificing[√यज्]"
1212.1,H-178,Inter-Riverine,Harappa,FGranary,--,-H9/25,7483318,Period 3C-1,-,Stratum IV,-5.08 ft,-,Clay,Red,cylindrical,ellipsoidal,complete,Anth,None,TAB:B,1,Fair,Y,R/L,SS,3,3,0.9,0.4,,22.9,0,0,+400-740-717+,ref:427.2
1213.1,H-179,Inter-Riverine,Harappa,FGranery,--,-J9/23,2410307,Period 3C-1,-,Stratum IV,-11.83 ft,-,Clay,Grey,cylindrical,round,complete,Scene,None,TAB:B,1,Fair,Y,R/L,SS,3,3,1.3,0.6,,33,0,0,+740-100-176+,ref:306.1
1214.1,H-180,Inter-Riverine,Harappa,FGranery,--,-J8/24,649304,Period 3C-1,-,Stratum IV,-10.0 ft,-,Clay,Red,rectangular,rectangular,complete,Scene,None,TAB:B,2,Poor,Y,R/L,IT,6,6,1.7,0.52,,43.2,13.2,0,+151-390-590-741-330-368+,naman varya,"Saluting[√नम् शतृॅं] (you), O eminent[MBh] one"
1214.2,H-180,Inter-Riverine,Harappa,FGranery,--,-J8/24,649304,Period 3C-1,-,Stratum IV,-10.0 ft,-,Clay,Red,rectangular,rectangular,complete,Scene,None,TAB:B,2,Poor,Y,R/L,IT,6,6,1.7,0.52,,43.2,13.2,0,+151-390-590-741-330-368+,ref:1214.1
1215.1,H-182,Inter-Riverine,Harappa,AB-,--,-Q24/22,201306,Period 4,-,Stratum I,-1..25 ft,-,Faience,Red,rectangular,rectangular,complete,Scene,None,TAB:B,2,Good,Y,R/L,SS,3,3,1.56,0.31,,39.6,7.9,0,+740-032-840+,ref:535.1
1215.2,H-182,Inter-Riverine,Harappa,AB-,--,-Q24/22,201306,Period 4,-,Stratum I,-1..25 ft,-,Faience,Red,rectangular,rectangular,complete,Scene,None,TAB:B,2,Good,Y,R/L,SS,3,3,1.56,0.31,,39.6,7.9,0,+740-032-840+,ref:535.1
1216.1,H-183,Inter-Riverine,Harappa,FTrench I,--,-M11/25,12415a327,Period 3C-4,-,Stratum I,-2.0 ft,-,-,-,cylindrical,round,complete,Phyt,None,TAB:B,1,Good,Y,R/L,SC,5,5,1.3,0.5,,33,0,0,+400-202-892-220-920+,dama-dAsI,"Servant[AV](f) of the Subduer[MBh]"
1217.1,H-184,Inter-Riverine,Harappa,FGranery,--,-K9/5,3333602,Period 3C-4,-,Stratum I,-1.0 ft,-,Steatite,Grey,cylindrical,round,complete,Phyt,None,TAB:B,1,Poor,Y,R/L,SC,5,5,1.4,0.5,,35.6,0,0,+400-202-892-220-920+,ref:1216.1
1218.1,H-185,Inter-Riverine,Harappa,--,--,--,13591486,-,-,-,- -,-,-,-,cylindrical,round,complete,-,-,TAB:B,1,Poor,Y,R/L,SS,2,2,,,,31,0,0,+617-142+,ref:137.1
1219.1,H-186,Inter-Riverine,Harappa,FTrench III,--,-N9/20,4129329,Period 3C-2,-,Stratum III,-6.5 ft,-,Faience,Green,cylindrical,round,complete,Phyt,None,TAB:B,1,Poor,Y,R/L,SS,2,2,1.4,0.55,,35.6,0,0,+032-840+,daha,"He who burns[√दह् अच् RV]"
1220.1,H-187,Inter-Riverine,Harappa,--,--,--,13668140,-,-,-,- -,-,-,-,cylindrical,round,complete,Phyt,None,TAB:B,1,Good,Y,R/L,SS,4,4,,,,30,0,0,+400-740-463-495+,Adani,"One who possesses food[आदन इनि]"
1221.1,H-188,Inter-Riverine,Harappa,FGranery,--,-I9/20,5617325,Period 3C-1,-,Stratum IV,-7.17 ft,-,Clay,Red,rectangular,rectangular,complete,Phyt,None,TAB:B,1,Good,Y,R/L,SS,5,5,1.15,0.55,,29.2,14,0,+400-090-740-100-415+,ref:811.1
1222.1,H-189,Inter-Riverine,Harappa,FTrench I,--,-M10/25,10103341,Period 3C-1,-,Stratum IV,-7.5 ft,-,Clay,Red,cylindrical,round,complete,Othr,None,TAB:B,1,Good,Y,R/L,SS,4,4,1.4,0.45,,35.6,0,0,+400-158-806-470+,ref:592.1
1223.1,H-190,Inter-Riverine,Harappa,FTrench I,--,-M12/13,7098323,Period 3C-4,-,Stratum I,-3.0 ft,-,Clay,Red,cylindrical,round,complete,Phyt,None,TAB:B,1,Poor,Y,R/L,SS,3,3,1.1,0.4,,27.9,0,0,+158-806-465+,ref:622.1
1224.1,H-191,Inter-Riverine,Harappa,D-,--,-S30/1,J10332,-,-,Stratum I,-1.0 ft,-,Faience,Green,rectangular,round,complete,Phyt,None,TAB:B,1,Poor,Y,R/L,SS,4,4,0.9,0.45,,22.9,11.4,0,+740-798-463-354+,Cada-A-han,"The protecting[√छद् अच्][ŚāṅkhGṛ] destroyer[RV]"
1225.1,H-192,Inter-Riverine,Harappa,--,--,--,-,-,-,-,- -,-,-,-,cylindrical,ellipsoidal,complete,Phyt,None,TAB:B,1,Poor,N,R/L,??,4,3,,,,25,0,0,+740-798-463-000+
1226.1,H-194,Inter-Riverine,Harappa,FTrench IV+V,--,-J12/4,8640600,Period 3C-3,-,Stratum II,-3.0 ft,-,Faience,White,cylindrical,round,complete,Phyt,None,TAB:B,1,Fair,Y,R/L,MT,4,4,0.8,0.3,,20.3,0,0,+740-390-590-240+,mavaraM,multitudes[Buddh]
1227.1,H-196,Inter-Riverine,Harappa,FTrench III,--,-N9/8,2262309,Period 3B/C,-,Stratum VI,-14.67 ft,-,Faience,Grey,cylindrical,round,complete,Mult,HBN,TAB:B,3,Fair,Y,R/L,SC,4,4,1.15,0.55,,29.2,0,0,+407-590-740-072+,mAna-vara,"O honored[MBh] excellent one[MBh]"
1227.2,H-196,Inter-Riverine,Harappa,FTrench III,--,-N9/8,2262309,Period 3B/C,-,Stratum VI,-14.67 ft,-,Faience,Grey,cylindrical,round,complete,Mult,HBN,TAB:B,3,Fair,Y,R/L,SC,2,2,1.15,0.55,,29.2,0,0,+167-706+,ref:1010.1
1227.3,H-196,Inter-Riverine,Harappa,FTrench III,--,-N9/8,2262309,Period 3B/C,-,Stratum VI,-14.67 ft,-,Faience,Grey,cylindrical,round,complete,Mult,HBN,TAB:B,3,Fair,Y,R/L,VX,4,4,1.15,0.55,,29.2,0,0,+032-700-100-001+,AMSa,"Relating to aṃśa[RV]"
1228.1,H-197,Inter-Riverine,Harappa,--,--,--,49.255/21E?,-,-,-,- -,-,-,-,cylindrical,round,complete,None,HAN,TAB:B,1,Poor,Y,R/L,SS,2,2,,,,28,0,0,+142-033+,jA,"A tribe[RV]"
1229.1,H-198,Inter-Riverine,Harappa,--,--,--,49.255/2w,-,-,-,- -,-,-,-,cylindrical,round,complete,None,-,TAB:B,1,Poor,Y,R/L,SS,2,2,,,,27,0,0,+142-033+,ref:1228.1
1230.1,H-199,Inter-Riverine,Harappa,FTrench I,--,-M11/16,2993,Period 3B/C,-,Stratum V,-11.67 ft,-,Faience,Green,cylindrical,ellipsoidal,complete,None,None,TAB:B,2,Poor,Y,R/L,MT,4,4,1.0,0.5,,25.4,0,0,+740-752-482-240+,ref:1023.1
1230.2,H-199,Inter-Riverine,Harappa,FTrench I,--,-M11/16,2993,Period 3B/C,-,Stratum V,-11.67 ft,-,Faience,Green,cylindrical,ellipsoidal,complete,None,None,TAB:B,2,Poor,N,R/L,??,4,1,1.0,0.5,,25.4,0,0,+000-000-000-745+
1231.1,H-200,Inter-Riverine,Harappa,F-,--,--,80321,Period 3B/C,-,-,-6.58 ft,-,Faience,Green,cylindrical,ellipsoidal,complete,None,None,TAB:B,2,Poor,Y,R/L ,MT,4,4,1,0.5,,25.4,12.7,0,+740-752-482-240+,ref:1023.1
1231.2,H-200,Inter-Riverine,Harappa,F-,--,--,80321,Period 3B/C,-,-,-6.58 ft,-,Faience,Green,cylindrical,ellipsoidal,complete,None,None,TAB:B,2,Poor,N,R/L ,??,4,1,1,0.5,,25.4,12.7,0,+000-000-000-745+
1232.1,H-201,Inter-Riverine,Harappa,--,--,--,13805,-,-,-,- -,-,-,-,cylindrical,ellipsoidal,complete,None,None,TAB:B,2,Poor,Y,R/L,MT,4,4,,,,21,13,0,+740-752-482-240+,ref:1023.1
1232.2,H-201,Inter-Riverine,Harappa,--,--,--,13805,-,-,-,- -,-,-,-,cylindrical,ellipsoidal,complete,None,None,TAB:B,2,Poor,N,R/L,??,4,1,,,,21,13,0,+000-000-000-745+
1233.1,H-202,Inter-Riverine,Harappa,--,--,--,49.255/3?,-,-,-,- -,-,-,-,rectangular,-,fragment,None,None,TAB:B,2,Poor,?,R/L,UC,2+?,2,,,,0,12.5,0,+482-240[
1233.2,H-202,Inter-Riverine,Harappa,--,--,--,49.255/3?,-,-,-,- -,-,-,-,rectangular,-,fragment,None,None,TAB:B,2,Poor,N,R/L,??,2+?,1,,,,0,12.5,0,]000-745+
1234.1,H-203,Inter-Riverine,Harappa,F-,--,--,1615,Period 3B/C,-,-,-6.5 ft,-,Faience,Yellow,rectangular,-,complete,None,None,TAB:B,1,Good,Y,R/L,MT,5,5,1.6,0.55,,40.6,14,0,+400-740-220-415-798+,ahata-mAnI,"The unblemished[BhP] esteemed one[MBh]"
